20.468714,19.696802,20.589502,21.177332,20.443323,19.774103,20.949488,21.008204,20.149805,19.305750,20.187891,20.882318,20.025293,20.074060,20.247675,20.318872,19.836054,20.090693,20.446985,20.692377,19.791956,20.649225,19.753901,21.512110,20.972864,19.882898,20.480616,21.247461,20.893824,20.138208,19.644403,21.485865,
21.608362,20.895533,20.734369,20.925714,19.550837,19.872828,19.733484,20.575617,19.558466,20.041986,19.879389,20.479364,20.251856,20.545954,20.337397,20.524775,20.080805,19.951014,20.746302,20.505274,20.632166,19.907679,20.680780,20.852900,20.121668,20.388208,21.260004,20.301935,20.174738,19.720911,20.637842,21.472986,
20.836634,19.357752,20.448206,20.979609,20.056940,20.110620,19.929651,21.073450,20.022455,19.635736,20.067987,20.329645,19.758753,19.792292,19.959833,20.763758,20.167597,20.555994,20.129358,20.567621,20.873835,19.404627,20.650446,20.906488,20.192926,19.814356,20.991449,20.630915,19.799494,20.007135,20.861872,22.034662,
20.092066,19.948725,20.561945,20.951563,20.097406,21.037500,19.840631,20.860285,19.847284,19.699152,20.560358,20.164698,20.358484,19.864222,20.599176,20.778345,19.625635,19.327173,20.600367,20.744410,20.898798,20.229883,20.952021,20.342707,20.218439,20.067896,20.857416,21.268488,20.516443,20.550257,20.705011,21.194757,
20.856440,18.774958,20.497858,19.858271,20.538568,19.764246,20.221857,20.324671,20.111689,20.525537,20.341974,20.243769,19.860498,20.590784,19.887537,20.988947,19.676630,19.555628,19.675196,20.992517,20.196955,20.050287,19.961786,20.367395,19.892359,19.726099,19.787134,20.889856,20.354303,19.697748,20.666162,21.487238,
19.147943,19.829920,19.936670,20.772120,20.144098,19.619440,21.137323,20.328608,20.521875,19.848841,20.624903,20.263971,19.714624,20.117487,20.156153,20.296656,20.932154,20.322779,20.469690,20.272120,19.839228,20.270655,20.417841,20.565180,20.488947,19.969995,20.494928,20.277094,19.954126,20.210108,21.016596,20.293024,
20.432062,19.574152,20.119532,21.040094,20.212641,19.278101,20.317377,20.371759,19.999811,19.865931,19.344049,20.116816,20.099360,20.153376,20.630671,20.678064,19.931818,19.796595,19.622736,20.673792,19.738764,19.930170,19.851526,20.792810,20.133814,19.639399,20.672144,20.914392,20.179956,19.984400,20.497675,20.783411,
20.220026,20.342005,21.100794,20.636896,19.253901,19.950678,20.418390,19.841150,20.222651,19.937342,20.148096,19.593317,19.789881,19.855555,20.032099,19.985956,19.938898,20.348780,20.531733,20.313837,19.921412,19.968897,21.007074,20.793940,19.795984,19.703028,20.728510,20.522394,20.213434,19.834223,20.595026,20.819971,
20.717340,20.084925,20.188929,20.651728,20.490198,19.939020,19.809290,20.782038,19.901453,20.254053,19.912958,20.668756,20.158472,19.489618,19.963861,19.856440,19.986322,20.511744,19.772730,20.173609,20.606012,20.136988,19.881189,20.648890,20.553919,19.685785,20.338739,20.545069,21.031031,19.667505,20.304468,21.536798,
20.057245,19.729273,20.308344,20.654902,20.321283,19.825098,20.817438,20.780573,19.560114,20.491358,20.689142,19.972864,20.841425,20.360804,20.548395,21.021875,20.333643,19.552118,20.527277,19.338495,19.941645,19.845362,21.190119,20.477381,20.547541,19.742792,20.792292,19.771051,20.440271,19.122278,20.834192,21.276880,
20.527643,20.543879,20.430597,20.869257,20.103907,19.627771,20.363947,20.970392,20.244684,19.752649,19.944391,20.523645,19.976954,19.846674,20.016108,20.869013,20.318476,19.503809,20.638697,20.691095,20.111658,19.817591,20.619471,21.017389,19.696497,19.870905,19.989008,20.376825,20.491663,20.301569,21.227900,20.403986,
19.893305,20.383936,20.318903,20.674097,20.507654,20.049006,20.451899,20.610529,20.087976,19.464746,20.198450,20.191736,20.157312,19.880671,20.743738,20.530146,19.997278,20.379267,20.713434,20.526728,19.605646,20.017817,21.206903,20.507166,20.060968,20.105585,20.619959,20.943628,20.498285,20.353174,20.844782,21.103113,
20.365412,20.379663,20.042505,20.882105,19.572199,20.188562,20.602594,20.965570,19.415277,19.625849,20.668024,19.999353,19.812922,19.698572,20.164392,20.874109,20.018854,19.737543,20.517542,20.359552,19.610773,20.151819,20.603754,21.020777,20.431360,20.103449,19.992609,20.230280,19.514307,19.899561,20.144464,21.115931,
19.734064,20.232843,20.146936,20.316492,19.802027,20.055811,20.319147,20.981958,19.422846,19.851801,20.736994,20.505823,19.679407,19.899897,20.735102,20.203272,19.867212,20.258539,20.082483,20.532923,21.152033,19.523706,20.844751,20.342005,19.887751,20.149683,20.815454,20.204676,20.302973,19.726007,21.300928,21.084558,
19.459711,19.726130,20.278376,20.913996,20.195490,20.011866,20.588221,20.793024,20.089045,20.281610,20.649042,20.667261,20.150507,20.196833,20.330378,20.551081,20.316095,20.174768,20.824945,20.535883,19.975183,19.979517,20.449854,20.841425,20.409540,20.800989,21.285089,21.341883,19.898920,20.283075,19.940332,20.415125,
21.473078,20.029200,20.977655,20.333551,19.471277,19.682947,20.496607,20.810968,19.402124,20.678400,20.220545,20.852594,19.820063,20.232019,20.575769,20.712091,20.172083,20.058405,21.070185,20.877344,20.489344,20.365625,20.347254,20.301233,20.426416,20.498682,20.981928,20.562860,20.503534,19.531977,20.665308,20.195887,
20.770227,19.493769,20.651728,20.510340,20.693659,19.811396,20.052515,20.972528,20.096460,20.100397,20.810877,20.850458,19.783289,19.651789,20.320307,20.850458,19.970270,19.852198,20.832422,20.356928,20.286249,20.152094,20.268549,21.367609,20.933008,20.437891,19.991266,21.169825,20.097071,20.486475,20.146082,20.621820,
