-4.059027,-2.174201,-3.089697,-1.948645,-3.614020,-1.990759,-2.409705,-1.701025,-3.027228,-2.950171,-3.638525,-1.891425,-2.690741,-2.846289,-3.407996,-2.955328,-3.880988,-4.028143,-3.312781,-2.702002,-2.824988,-2.244147,-2.655310,-1.065009,-2.592139,-1.671973,-2.510169,-1.570929,-1.309058,-1.961310,-1.757513,-1.760870,
-1.743231,-2.730597,-1.474097,-2.422736,-2.564917,-3.635565,-2.699652,-2.156958,-2.994086,-3.287482,-2.062232,-1.944311,-2.757147,-3.419043,-2.225775,-2.168311,-2.351233,-3.503180,-2.317175,-2.318793,-3.667670,-3.215888,-1.893774,-2.409247,-2.409491,-2.184943,-1.961218,-2.564459,-2.719428,-2.234259,-1.368323,-1.405920,
-4.132117,-2.756567,-3.018713,-2.738410,-3.961615,-2.360541,-3.207922,-2.168555,-3.492163,-3.579108,-1.156439,-2.501532,-2.734503,-3.267035,-2.522925,-1.841589,-2.814093,-3.106116,-2.288153,-2.073584,-2.807562,-2.771826,-2.735785,-1.887549,-3.129645,-2.680518,-1.169592,-1.456702,-3.187842,-2.030249,-1.509283,-1.795782,
-1.349005,-4.213477,-1.602698,-3.174139,-3.810400,-3.828955,-2.222785,-2.038184,-3.035376,-3.388861,-2.985907,-2.788886,-3.035803,-2.863379,-3.011389,-1.603888,-3.890173,-3.179266,-2.390967,-3.158698,-3.201270,-3.327521,-2.340888,-2.033057,-2.948004,-2.255591,-1.664435,-1.471228,-1.544379,-2.840460,-2.416174,-0.904486,
-2.675299,-3.321112,-3.692297,-1.896124,-2.921454,-2.934454,-3.069251,-2.383948,-3.775733,-3.255438,-3.335455,-3.494086,-3.884985,-2.899786,-2.681952,-2.635382,-4.074133,-3.094275,-3.245245,-2.597937,-3.184973,-2.889166,-3.210089,-2.052924,-2.861121,-1.947974,-3.328467,-1.765356,-3.048682,-2.310370,-1.977911,-1.370184,
-2.711249,-3.265967,-2.493506,-3.246069,-3.409918,-3.687903,-1.641333,-3.135504,-1.808356,-3.144019,-2.703436,-3.425635,-2.938208,-3.545966,-3.440894,-2.357886,-3.128272,-3.440100,-3.012915,-2.771460,-2.930426,-3.478308,-2.903479,-2.493170,-3.327399,-3.087927,-2.214972,-3.029974,-2.560645,-2.219824,-1.617926,-1.823370,
-3.251379,-2.173041,-2.830420,-3.188635,-3.112860,-3.345282,-2.600317,-3.058905,-3.120886,-3.269934,-3.146521,-2.789130,-3.242712,-3.019782,-3.178381,-2.652503,-3.637122,-3.790167,-2.688513,-2.591040,-2.845984,-2.655402,-2.460944,-2.361823,-3.015173,-3.328253,-3.170325,-1.874823,-1.963141,-3.489539,-2.516486,-1.006079,
-1.870917,-2.880011,-1.977301,-2.192969,-2.371466,-3.614203,-2.821509,-3.458228,-4.303504,-4.067755,-3.256720,-3.077826,-3.124030,-3.540686,-2.794562,-1.927008,-2.916846,-3.311804,-2.873694,-2.514899,-3.304175,-2.852210,-2.676886,-3.204688,-2.823493,-3.064826,-2.490912,-1.655981,-2.288519,-3.005072,-2.517523,-1.428900,
-2.878943,-3.449286,-3.417578,-2.418829,-2.807562,-2.898261,-4.094336,-2.410346,-4.152594,-3.717749,-3.288092,-2.727149,-3.407843,-4.005194,-3.177710,-2.876990,-2.466834,-3.153296,-2.974646,-1.983954,-2.891913,-2.988593,-2.892218,-2.875525,-2.643805,-3.486914,-3.478888,-2.256171,-2.249884,-2.868811,-1.826056,-1.062811,
-2.991431,-3.268500,-3.184607,-2.751715,-2.728369,-3.708930,-2.790747,-2.539160,-3.181769,-2.908087,-3.169653,-2.551611,-3.406744,-3.571234,-2.489020,-2.635108,-3.519598,-3.450720,-3.002905,-2.605353,-3.405676,-2.720252,-2.921271,-2.413886,-2.586737,-2.901618,-2.006323,-1.998053,-3.052435,-1.978339,-2.549811,-2.388159,
